ID,M,N,K,TCC_HIT_RATE,time_ns,TCC_EA0_RDREQ,EA0_RDREQ_LEVEL
360,32512,2048,4096,0.4740722402708316,975643.0,17612607.0,7166373455.0
361,32512,4096,4096,0.6635896812898916,1607375.5,21043199.5,12326268639.0
362,32512,4608,4096,0.48542379829814664,1948280.5,38690111.0,16454189348.0
363,32512,4864,4096,0.3093727025496933,2105874.0,56502010.0,23498225188.0
364,32512,5376,4096,0.32235809777132995,2363352.5,61171455.5,25430228181.0
365,32512,7680,4096,0.4168307761527246,3385122.0,74110143.0,30193575397.0
366,32512,7936,4096,0.36715680738613515,3517358.0,83792466.0,33166222999.0
367,32512,8192,4096,0.7556516738470397,3268230.0,28288164.0,15083494046.0
368,32512,8448,4096,0.37067210742149964,3745775.0,88654872.0,35324700936.0
369,32512,8704,4096,0.4401990696741347,3858183.0,80272346.0,32578955417.0
370,32512,14080,4096,0.4160999303329108,6295167.5,136053951.0,51811037368.5
371,32512,14336,4096,0.6684818737197175,5893832.0,72356303.0,33667413172.0
372,32512,16128,4096,0.4225749662440419,7336668.5,153929595.5,59287155824.0
373,32512,16384,4096,0.6331278922132744,6726984.0,93282212.0,43689700407.0
374,32512,16640,4096,0.42042687835690795,7638210.5,159467924.0,61294767180.5
375,32512,32512,4096,0.4499178798760331,16120389.0,294037115.0,131340244510.0
376,32512,32768,4096,0.5948840643071831,15225804.5,209480176.0,135505254017.5
377,32512,33024,4096,0.4490811014175496,16326886.0,299171758.0,146345956368.0
378,32512,65536,4096,0.47030665479393235,34555101.0,568236697.0,434934565696.5
379,32512,65792,4096,0.4588968784926297,34418314.0,584186195.0,404682024341.0
380,32512,66048,4096,0.4496848328281794,34829274.5,597582333.5,400313665673.0
381,32768,2048,4096,0.47522213956875864,973077.5,17709013.5,7185320212.5
382,32768,4096,4096,0.663592718916965,1618111.5,21208728.0,12414474516.5
383,32768,4608,4096,0.45418123287934403,2001398.0,41648486.0,17115467966.0
384,32768,4864,4096,0.3093716476562232,2122139.0,56946868.0,23393667126.0
385,32768,5376,4096,0.31725653330130293,2367900.0,62158697.0,25534955218.0
386,32768,7680,4096,0.4139191041350222,3423422.0,75105190.0,30087781450.5
387,32768,7936,4096,0.3639798404984146,3633855.0,84917053.0,35236799774.0
388,32768,8192,4096,0.7541981704771616,3273922.0,28730358.0,15137881715.0
389,32768,8448,4096,0.3750299205871208,3755151.5,88673998.5,35364042350.0
390,32768,8704,4096,0.43791311335456995,3881138.0,81270383.0,32739071984.0
391,32768,14080,4096,0.41532858859314276,6481265.0,137323551.0,53584638318.0
392,32768,14336,4096,0.67159681574848,5892388.5,72101787.0,33516909311.5
393,32768,16128,4096,0.4235206826773954,7375045.0,154860763.5,58999545234.5
394,32768,16384,4096,0.632916322699134,6751181.0,94079233.0,43804076023.0
395,32768,16640,4096,0.4195629038812242,7651894.0,160988829.5,61373135415.5
396,32768,32512,4096,0.451702053434616,16185255.0,295283134.5,132242348808.5
397,32768,32768,4096,0.6014586117461714,15187854.0,207159298.0,133183149028.0
398,32768,33024,4096,0.4463667459788257,16404892.0,303170992.0,154163519300.0
399,32768,65536,4096,0.47162917279195943,34886593.5,571123561.0,433665379646.5
400,32768,65792,4096,0.45808772510749757,34870003.5,589774911.5,419833825036.0
401,32768,66048,4096,0.4504784027544277,35032719.0,601325557.5,396074532281.5
402,33024,2048,4096,0.4752611655038408,972998.5,17844870.5,7240687237.5
403,33024,4096,4096,0.6652013564414887,1622920.0,21251453.0,12338372698.0
404,33024,4608,4096,0.47836520491705237,2028178.0,39903218.5,16202934950.5
405,33024,4864,4096,0.3147043393984204,2275965.0,56909885.5,24733829086.5
406,33024,5376,4096,0.3236246567078297,2412967.0,62008245.0,25174570514.0
407,33024,7680,4096,0.4130512526316497,3412745.0,75817353.0,30294704929.0
408,33024,7936,4096,0.3663566835810257,3644648.5,85230007.0,35333338928.0
409,33024,8192,4096,0.7552465224511011,3287300.0,28795168.0,15122401914.0
410,33024,8448,4096,0.3705351736063536,3944211.0,90072048.0,36926634473.0
411,33024,8704,4096,0.43709126996377706,3906815.5,82038155.5,32681801609.0
412,33024,14080,4096,0.4152749155240081,6540551.0,138412481.0,53232829213.0
413,33024,14336,4096,0.6685368935526561,5925340.0,73480875.5,33947794855.0
414,33024,16128,4096,0.42314988789659147,7376826.0,156182723.0,59604313754.5
415,33024,16384,4096,0.6255372718446469,6976277.5,97059957.0,45287895895.0
416,33024,16640,4096,0.41949451669254656,7661364.0,162268169.0,61773930487.0
417,33024,32512,4096,0.451281066318436,16187655.0,297845408.0,135300175851.0
418,33024,32768,4096,0.5994523405918653,15514678.5,209998419.0,134848453044.5
419,33024,33024,4096,0.44779884493758043,16597064.0,304666438.0,153880584884.0
420,33024,65536,4096,0.47309475763579073,35060517.5,573801291.5,424097318058.0
421,33024,65792,4096,0.4574410665584419,35306298.5,595166868.5,412625141835.5
422,33024,66048,4096,0.4511995678542202,35269372.0,605136818.0,401904300597.0
423,65536,2048,4096,0.47676390285561,1768354.5,35295960.0,16158355988.5
424,65536,4096,4096,0.6691465438014084,3358763.0,41573214.0,23290569901.0
425,65536,4608,4096,0.46365274202018647,4164717.0,81679050.0,32865579640.5
426,65536,4864,4096,0.3126366202678607,4445633.5,113297437.5,44700394913.0
427,65536,5376,4096,0.3183229994331275,4971431.0,124095230.0,49110089117.0
428,65536,7680,4096,0.38919562747800596,7158947.0,157204766.5,60049581453.0
429,65536,7936,4096,0.36567979784697213,7519899.0,169325055.5,64839388184.5
430,65536,8192,4096,0.757628860807081,6604283.0,56420371.0,28369153322.0
431,65536,8448,4096,0.37164727284174304,7797047.5,178390612.0,67102862098.5
432,65536,8704,4096,0.4118092437507779,7988088.0,170907035.0,64318987063.0
433,65536,14080,4096,0.407577171931872,13121919.5,278662840.5,102252794518.5
434,65536,14336,4096,0.6134994496399515,12278680.0,174902314.0,79340847898.0
435,65536,16128,4096,0.4145057747036911,15145334.0,315073459.0,115438840984.5
436,65536,16384,4096,0.605177741033994,14435134.0,204909038.0,73148388852.0
437,65536,16640,4096,0.4154671561811415,15451563.0,324481744.5,119263502829.0
438,65536,32512,4096,0.44671385972423894,32410168.5,596532154.0,254991371183.0
439,65536,32768,4096,0.5984533062885332,31145981.0,417942059.0,268283494955.0
440,65536,33024,4096,0.4392036289467897,33096583.5,615072291.0,275766434172.0
441,65792,2048,4096,0.47686430293981574,1777369.0,35424470.0,16071543402.5
442,65792,4096,4096,0.6750015079142941,3358646.0,40847844.0,22787730660.0
443,65792,4608,4096,0.4649911188755621,4164939.5,81769811.5,33052890506.5
444,65792,4864,4096,0.3139260957666394,4651635.0,113507974.0,45160198505.0
445,65792,5376,4096,0.31753790092000034,5011210.0,124735836.0,48692736378.0
446,65792,7680,4096,0.40257709065117536,7143641.0,154014560.5,58851481954.0
447,65792,7936,4096,0.3660958991885788,7473751.0,169864373.0,65542817939.5
448,65792,8192,4096,0.756324213459499,6810106.0,57035751.0,28958688241.0
449,65792,8448,4096,0.3719012081100101,7809627.0,179008716.0,67204961067.0
450,65792,8704,4096,0.41056512460543004,8015812.0,171975703.0,64408949999.0
451,65792,14080,4096,0.41033320763479486,13227276.0,278316215.5,102002066782.5
452,65792,14336,4096,0.6142248889238304,12289574.0,175198640.0,79596553258.0
453,65792,16128,4096,0.41448480153102163,15163660.0,316318154.0,116315417115.5
454,65792,16384,4096,0.594946023252618,14706686.5,211914060.0,75697015283.0
455,65792,16640,4096,0.41587694677582954,15467872.0,325498054.5,119513298601.5
456,65792,32512,4096,0.44782138396538695,32730343.5,597533974.0,259803189714.5
457,65792,32768,4096,0.598910944416184,31244016.5,419020187.5,268974378808.5
458,65792,33024,4096,0.43604184682199776,33067500.5,621338565.5,286973764208.0
459,66048,2048,4096,0.4767035988862202,1774925.5,35576156.5,16156976121.0
460,66048,4096,4096,0.6689567455806806,3363934.0,41926387.0,23227522351.0
461,66048,4608,4096,0.4537915779811781,4186971.0,84005179.0,33690395273.0
462,66048,4864,4096,0.3148168563097069,4658589.5,113788117.0,45596632115.5
463,66048,5376,4096,0.3175471674535919,4997668.5,125219773.0,48975930836.5
464,66048,7680,4096,0.399576712523102,7160248.5,155469795.0,59132162319.0
465,66048,7936,4096,0.3645529521576319,7478360.0,170980590.0,65728616571.5
466,66048,8192,4096,0.7557950869599319,6820746.0,57418955.0,29220190937.5
467,66048,8448,4096,0.3708739175834124,8039921.0,180027495.0,68723662032.0
468,66048,8704,4096,0.4122719808028519,8023642.0,172092866.0,64581557991.5
469,66048,14080,4096,0.4095847060702768,13207131.0,279789609.0,102018829108.0
470,66048,14336,4096,0.6128003219337038,12293182.0,176641430.0,79668715123.0
471,66048,16128,4096,0.41357637745147047,15145290.5,318092177.5,116093850272.5
472,66048,16384,4096,0.5999266497567802,14683824.5,209708515.0,74598174190.0
473,66048,16640,4096,0.4130914646171333,15710214.5,328488028.5,121033452318.5
474,66048,32512,4096,0.4473398930785385,32950722.5,600440294.5,250033199360.5
475,66048,32768,4096,0.6031970155486281,31516007.0,415430287.5,268572826384.5
476,66048,33024,4096,0.43666382528218106,33174188.0,622990074.5,291035273691.0
477,128256,2048,4096,0.4763488077983046,3649176.5,69136074.0,30872503005.5
478,128256,4096,4096,0.6721460823746885,6694339.0,80468330.0,43063951126.0
479,128256,4608,4096,0.4313279780928609,8308889.0,170582705.0,64061109897.0
480,128256,4864,4096,0.31013475986306493,9070671.5,222592632.0,85152107416.0
481,128256,5376,4096,0.31525127845634304,9980098.5,244036387.0,92261332395.0
482,128256,7680,4096,0.3783749849841525,14167205.0,313642935.5,114724264692.5
483,128256,7936,4096,0.3631564329848461,14744866.5,332808237.0,122968967459.0
484,128256,8192,4096,0.728026501983503,13196556.5,127907260.0,63291930658.5
485,128256,8448,4096,0.37029985233241847,15653989.0,349926441.0,128625924847.0
486,128256,8704,4096,0.39779207177737796,16065040.0,343262271.0,125599168655.0
487,128256,14080,4096,0.403027169503595,25924057.0,549958399.0,199187153137.0
488,128256,14336,4096,0.609575865337125,24727350.0,346344310.5,134414638639.0
489,128256,16128,4096,0.41219941295159307,29687778.0,619273145.0,224010623550.0
490,128256,16384,4096,0.5756645378546789,28966713.0,435898033.0,153822305764.0
491,128256,16640,4096,0.4071383219766517,30799154.0,645005233.0,232279788030.0
492,130816,2048,4096,0.47652601069438216,3697066.5,70494353.5,31005655434.0
493,130816,4096,4096,0.6728537289452049,6752390.0,81860726.0,43308097346.0
494,130816,4608,4096,0.44077357511520704,8529774.0,170784913.0,64287486132.0
495,130816,4864,4096,0.31012870702553935,9155998.5,227037893.0,85673790099.0
496,130816,5376,4096,0.31551191894062347,10271233.0,248803767.0,93808379734.0
497,130816,7680,4096,0.3796628450681855,14469117.5,319175443.0,115569063896.0
498,130816,7936,4096,0.36308494122956525,15056162.0,339495695.0,124806022700.0
499,130816,8192,4096,0.725411889218082,13465233.0,132035566.0,65634999322.0
500,130816,8448,4096,0.37092268108958126,15897134.5,356524618.5,132169742566.0
501,130816,8704,4096,0.395213327255991,16362838.0,351768542.0,128270796446.0
502,130816,14080,4096,0.40502102457374645,26559652.5,558875881.0,201302434538.0
503,130816,14336,4096,0.6052610935739101,25426582.0,357808772.0,128306279111.0
504,130816,16128,4096,0.4114843609451402,30183347.0,632489902.0,226948057979.0
505,130816,16384,4096,0.5753824003221936,29407928.0,444938206.0,157410848819.0
506,130816,16640,4096,0.4115755007427316,31401982.5,652456108.5,235875015180.5
507,131072,2048,4096,0.47670748679507324,3686531.5,70604543.5,30908815457.5
508,131072,4096,4096,0.6710053031926121,6753387.0,82579036.0,43459637597.0
509,131072,4608,4096,0.4326512680422314,8526169.0,173879317.0,65477643998.0
510,131072,4864,4096,0.3101251055019766,9149791.0,227483263.0,85457197960.5
511,131072,5376,4096,0.315020758717517,10234457.0,249485516.0,94708057463.0
512,131072,7680,4096,0.3740448027572449,14460547.0,322979756.0,116859643071.0
513,131072,7936,4096,0.36221534269656963,15016966.0,340667173.5,125494189054.5
514,131072,8192,4096,0.7282869095820004,13477087.0,130558781.0,64374296212.0
515,131072,8448,4096,0.37201821009365066,15895226.0,356539473.5,131791683870.5
516,131072,8704,4096,0.39494508644096565,16350172.0,352626754.0,129135979584.0
517,131072,14080,4096,0.4041402078940717,26457864.5,560884122.0,202583662395.0
518,131072,14336,4096,0.6086198835132512,25186047.0,354958602.0,144420183848.0
519,131072,16128,4096,0.41075695530082945,30544490.0,634591424.0,227645611234.0
520,131072,16384,4096,0.5801328587526162,29477026.0,440073987.0,155289857941.0
521,131072,16640,4096,0.4078232103620748,31311343.5,658338671.5,238423368259.5
